timestamp,object_id,drowning_probability
2025-04-29 02:49:39,1,0.999953031539917
2025-04-29 02:49:39,1,0.999966025352478
2025-04-29 02:49:39,1,0.9999663233757019
2025-04-29 02:49:40,1,0.999962568283081
2025-04-29 02:49:40,1,0.9999650716781616
2025-04-29 02:49:40,1,0.9999712109565735
2025-04-29 02:49:41,1,0.9999624490737915
2025-04-29 02:49:41,1,0.9999410510063171
